company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,52.94117647058824,31/12/2016,283,P1Y,Clarity AI,,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,48.71794871794872,31/12/2017,283,P1Y,Clarity AI,31/12/2017 0:00,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.0,31/12/2018,283,P1Y,Clarity AI,,E,India
Banpu PCL,4295892746,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,64.24870466321244,31/12/2021,283,P1Y,Clarity AI,31/12/2021 0:00,E,Thailand
Banpu PCL,4295892746,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,46.794871794871796,31/12/2017,283,P1Y,Clarity AI,31/12/2017 0:00,E,Thailand
Banpu PCL,4295892746,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67.5925925925926,31/12/2020,283,P1Y,Clarity AI,,E,Thailand
Banpu PCL,4295892746,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,45.09803921568627,31/12/2016,283,P1Y,Clarity AI,,E,Thailand
Banpu PCL,4295892746,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,47.76119402985075,31/12/2018,283,P1Y,Clarity AI,,E,Thailand
Banpu PCL,4295892746,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,45.80152671755725,31/12/2019,283,P1Y,Clarity AI,,E,Thailand
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,57.407407407407405,31/12/2020,283,P1Y,Clarity AI,,E,India
Sands China Ltd,5000496345,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,14.35185185185185,31/12/2020,282,P1Y,Clarity AI,,E,Cayman Islands
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2.941176470588236,31/12/2016,282,P1Y,Clarity AI,,E,Thailand
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.205128205128205,31/12/2017,282,P1Y,Clarity AI,,E,Thailand
Sands China Ltd,5000496345,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.8167938931297662,31/12/2019,282,P1Y,Clarity AI,,E,Cayman Islands
Sands China Ltd,5000496345,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.230769230769232,31/12/2022,282,P1Y,Clarity AI,31/12/2022 0:00,E,Cayman Islands
Thai Oil PCL,4295893454,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,74.62686567164178,31/12/2018,282,P1Y,Clarity AI,,E,Thailand
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10.362694300518138,31/12/2021,282,P1Y,Clarity AI,31/12/2021 0:00,E,Thailand
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,15.740740740740744,31/12/2020,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,80.31088082901555,31/12/2021,282,P1Y,Clarity AI,31/12/2021 0:00,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,71.15384615384616,31/12/2017,282,P1Y,Clarity AI,31/12/2017 0:00,E,Thailand
Sands China Ltd,5000496345,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.84455958549223,31/12/2021,282,P1Y,Clarity AI,31/12/2021 0:00,E,Cayman Islands
Thai Oil PCL,4295893454,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,74.80916030534351,31/12/2019,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,87.5,31/12/2020,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,74.50980392156863,31/12/2016,282,P1Y,Clarity AI,,E,Thailand
Mytilineos SA,4295870463,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,72.38805970149254,31/12/2018,281,P1Y,Clarity AI,,E,Greece
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,94.87179487179486,31/12/2017,281,P1Y,Clarity AI,,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,29.411764705882348,31/12/2016,281,P1Y,Clarity AI,,E,United States
Mytilineos SA,4295870463,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,72.51908396946564,31/12/2019,281,P1Y,Clarity AI,,E,Greece
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,94.44444444444444,31/12/2020,281,P1Y,Clarity AI,,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,94.65648854961832,31/12/2019,281,P1Y,Clarity AI,,E,United States
Mytilineos SA,4295870463,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,76.16580310880829,31/12/2021,281,P1Y,Clarity AI,31/12/2021 0:00,E,Greece
Newmont Corporation,4295904618,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.32835820895522,31/12/2018,281,P1Y,Clarity AI,,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,93.78238341968913,31/12/2021,281,P1Y,Clarity AI,31/12/2021 0:00,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,96.07843137254902,31/12/2016,281,P1Y,Clarity AI,31/12/2016 0:00,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,60.25641025641026,31/12/2017,281,P1Y,Clarity AI,31/12/2017 0:00,E,United States
Mytilineos SA,4295870463,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,80.0925925925926,31/12/2020,281,P1Y,Clarity AI,,E,Greece
Newmont Corporation,4295904618,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,68.05555555555556,31/12/2020,281,P1Y,Clarity AI,,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67.87564766839378,31/12/2021,281,P1Y,Clarity AI,31/12/2021 0:00,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67.17557251908397,31/12/2019,281,P1Y,Clarity AI,,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,94.77611940298507,31/12/2018,281,P1Y,Clarity AI,,E,United States
Novartis AG,4295890628,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,25.38860103626943,31/12/2021,279,P1Y,Clarity AI,31/12/2021 0:00,E,Switzerland
Novartis AG,4295890628,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,29.629629629629626,31/12/2020,279,P1Y,Clarity AI,,E,Switzerland
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,62.03703703703704,31/12/2020,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,57.692307692307686,31/12/2017,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,60.0,31/12/2022,279,P1Y,Clarity AI,31/12/2022 0:00,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,51.908396946564885,31/12/2019,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,58.03108808290156,31/12/2021,279,P1Y,Clarity AI,31/12/2021 0:00,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,54.47761194029851,31/12/2018,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.98039215686274,31/12/2016,279,P1Y,Clarity AI,,E,Thailand
Tech Mahindra Ltd,4295873455,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10.880829015544046,31/12/2021,278,P1Y,Clarity AI,31/12/2021 0:00,E,India
Tech Mahindra Ltd,4295873455,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,15.740740740740744,31/12/2020,278,P1Y,Clarity AI,,E,India
China Airlines Ltd,4295891726,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,46.63212435233161,31/12/2021,277,P1Y,Clarity AI,31/12/2021 0:00,E,"Taiwan, China"
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99.53703703703704,31/12/2020,276,P1Y,Clarity AI,,E,Russian Federation
Swisscom AG,4295890615,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11.940298507462687,31/12/2018,276,P1Y,Clarity AI,,E,Switzerland
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99.48186528497409,31/12/2021,276,P1Y,Clarity AI,31/12/2021 0:00,E,Russian Federation
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99.35897435897436,31/12/2017,276,P1Y,Clarity AI,,E,Russian Federation
Swisscom AG,4295890615,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11.538461538461542,31/12/2017,276,P1Y,Clarity AI,,E,Switzerland
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99.01960784313727,31/12/2016,276,P1Y,Clarity AI,,E,Russian Federation
Swisscom AG,4295890615,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.759259259259256,31/12/2020,276,P1Y,Clarity AI,,E,Switzerland
Swisscom AG,4295890615,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.06217616580311,31/12/2021,276,P1Y,Clarity AI,31/12/2021 0:00,E,Switzerland
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99.25373134328358,31/12/2018,276,P1Y,Clarity AI,,E,Russian Federation
Swisscom AG,4295890615,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.977099236641221,31/12/2019,276,P1Y,Clarity AI,,E,Switzerland
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99.23664122137404,31/12/2019,276,P1Y,Clarity AI,,E,Russian Federation
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,65.68627450980392,31/12/2016,275,P1Y,Clarity AI,31/12/2016 0:00,E,Greece
Fortescue Metals Group Ltd,4295857514,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,53.703703703703695,31/12/2020,275,P1Y,Clarity AI,,E,Australia
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67.93893129770993,31/12/2019,275,P1Y,Clarity AI,,E,Ireland
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,68.65671641791045,31/12/2018,275,P1Y,Clarity AI,,E,Greece
Dundee Precious Metals Inc,4295861825,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,82.90155440414509,31/12/2021,275,P1Y,Clarity AI,31/12/2021 0:00,E,Canada
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,63.725490196078425,31/12/2016,275,P1Y,Clarity AI,,E,Ireland
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.0,31/12/2016,275,P1Y,Clarity AI,,E,Thailand
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,76.85185185185185,31/12/2020,275,P1Y,Clarity AI,,E,Greece
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,76.33587786259541,31/12/2019,275,P1Y,Clarity AI,,E,Thailand
National Industrialization Company SJSC,4295887277,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,61.111111111111114,31/12/2020,275,P1Y,Clarity AI,,E,Saudi Arabia
National Industrialization Company SJSC,4295887277,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,59.58549222797927,31/12/2021,275,P1Y,Clarity AI,,E,Saudi Arabia
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67.91044776119404,31/12/2018,275,P1Y,Clarity AI,,E,Ireland
Dundee Precious Metals Inc,4295861825,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,85.64814814814815,31/12/2020,275,P1Y,Clarity AI,,E,Canada
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,69.46564885496183,31/12/2019,275,P1Y,Clarity AI,,E,Greece
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,64.17910447761194,31/12/2018,275,P1Y,Clarity AI,,E,Thailand
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,68.58974358974359,31/12/2017,275,P1Y,Clarity AI,,E,Greece
Fortescue Metals Group Ltd,4295857514,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,55.38461538461539,31/12/2022,275,P1Y,Clarity AI,31/12/2022 0:00,E,Australia
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,72.53886010362694,31/12/2021,275,P1Y,Clarity AI,31/12/2021 0:00,E,Greece
Dundee Precious Metals Inc,4295861825,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,88.23529411764706,31/12/2016,275,P1Y,Clarity AI,,E,Canada
Dundee Precious Metals Inc,4295861825,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,82.83582089552239,31/12/2018,275,P1Y,Clarity AI,31/12/2018 0:00,E,Canada
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,66.02564102564102,31/12/2017,275,P1Y,Clarity AI,,E,Ireland
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,83.93782383419689,31/12/2021,275,P1Y,Clarity AI,31/12/2021 0:00,E,Thailand
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,60.897435897435905,31/12/2017,275,P1Y,Clarity AI,,E,Thailand
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,83.33333333333334,31/12/2020,275,P1Y,Clarity AI,,E,Thailand
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,70.46632124352332,31/12/2021,275,P1Y,Clarity AI,31/12/2021 0:00,E,Ireland
Dundee Precious Metals Inc,4295861825,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,82.05128205128204,31/12/2017,275,P1Y,Clarity AI,,E,Canada
Fortescue Metals Group Ltd,4295857514,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,52.33160621761659,31/12/2021,275,P1Y,Clarity AI,31/12/2021 0:00,E,Australia
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,75.92592592592592,31/12/2020,275,P1Y,Clarity AI,,E,Ireland
Freeport-McMoRan Inc,4295908588,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,88.42592592592592,31/12/2020,274,P1Y,Clarity AI,,E,United States
First Financial Holding Co Ltd,4295892665,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.153846153846154,31/12/2022,274,P1Y,Clarity AI,31/12/2022 0:00,E,"Taiwan, China"
Melia Hotels International SA,4295889419,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,26.42487046632125,31/12/2021,274,P1Y,Clarity AI,31/12/2021 0:00,E,Spain
Siam Cement PCL,4295892800,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,81.0185185185185,31/12/2020,274,P1Y,Clarity AI,,E,Thailand
Freeport-McMoRan Inc,4295908588,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,84.4559585492228,31/12/2021,274,P1Y,Clarity AI,31/12/2021 0:00,E,United States
Siam Cement PCL,4295892800,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,75.12953367875647,31/12/2021,274,P1Y,Clarity AI,31/12/2021 0:00,E,Thailand
Freeport-McMoRan Inc,4295908588,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,86.15384615384616,31/12/2022,274,P1Y,Clarity AI,31/12/2022 0:00,E,United States
Melia Hotels International SA,4295889419,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.25925925925925,31/12/2020,274,P1Y,Clarity AI,,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,92.53731343283582,31/12/2018,273,P1Y,Clarity AI,,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,76.28205128205127,31/12/2017,273,P1Y,Clarity AI,31/12/2017 0:00,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,63.3587786259542,31/12/2019,273,P1Y,Clarity AI,,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,66.83937823834196,31/12/2021,273,P1Y,Clarity AI,31/12/2021 0:00,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,89.81481481481481,31/12/2020,273,P1Y,Clarity AI,,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,84.97409326424871,31/12/2021,273,P1Y,Clarity AI,31/12/2021 0:00,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,71.64179104477613,31/12/2018,273,P1Y,Clarity AI,,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,94.23076923076923,31/12/2017,273,P1Y,Clarity AI,31/12/2017 0:00,E,Spain
